slug	client	platform	version	support	notes
css-pseudo-class-first-child	protonmail	ios	2020-03	n	
css-pseudo-class-first-child	protonmail	android	2020-03	y	
css-pseudo-class-first-child	hey	desktop-webmail	2020-06	y	
css-pseudo-class-first-child	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-first-child	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-first-child	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-first-child	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-first-child	gmx	desktop-webmail	2022-07	y	
css-pseudo-class-first-child	gmx	ios	2022-07	y	
css-pseudo-class-first-child	gmx	android	2022-07	y	
css-pseudo-class-first-child	web-de	desktop-webmail	2022-07	y	
css-pseudo-class-first-child	web-de	ios	2022-07	y	
css-pseudo-class-first-child	web-de	android	2022-07	y	
css-pseudo-class-first-child	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-first-child	ionos-1and1	android	2022-07	y	
css-pseudo-class-first-of-type	apple-mail	macos	12.4	y	
css-pseudo-class-first-of-type	apple-mail	ios	13.1	y	
css-pseudo-class-first-of-type	gmail	desktop-webmail	2019-10	n	
css-pseudo-class-first-of-type	gmail	ios	2019-10	n	
css-pseudo-class-first-of-type	gmail	android	2019-10	n	
css-pseudo-class-first-of-type	gmail	mobile-webmail	2020-02	n	
css-pseudo-class-first-of-type	orange	desktop-webmail	2019-10	y	
css-pseudo-class-first-of-type	orange	desktop-webmail	2021-03	y	
css-pseudo-class-first-of-type	orange	ios	2019-10	y	
css-pseudo-class-first-of-type	orange	android	2019-10	y	
css-pseudo-class-first-of-type	outlook	windows	2003	y	
css-pseudo-class-first-of-type	outlook	windows	2007	n	
css-pseudo-class-first-of-type	outlook	windows	2010	n	
css-pseudo-class-first-of-type	outlook	windows	2013	n	
css-pseudo-class-first-of-type	outlook	windows	2016	n	
css-pseudo-class-first-of-type	outlook	windows	2019	n	
css-pseudo-class-first-of-type	outlook	windows-mail	2019-10	n	
css-pseudo-class-first-of-type	outlook	macos	2011	y	
css-pseudo-class-first-of-type	outlook	macos	2016	y	
css-pseudo-class-first-of-type	outlook	macos	16.80	a	1
css-pseudo-class-first-of-type	outlook	outlook-com	2019-10	a	1
css-pseudo-class-first-of-type	outlook	outlook-com	2024-01	a	1
css-pseudo-class-first-of-type	outlook	ios	2019-10	y	
css-pseudo-class-first-of-type	outlook	android	2019-10	y	
css-pseudo-class-first-of-type	samsung-email	android	6.0	y	
css-pseudo-class-first-of-type	sfr	desktop-webmail	2019-10	y	
css-pseudo-class-first-of-type	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-first-of-type	sfr	ios	2019-10	n	
css-pseudo-class-first-of-type	sfr	android	2019-10	n	
css-pseudo-class-first-of-type	thunderbird	macos	60.3	y	
css-pseudo-class-first-of-type	aol	desktop-webmail	2019-10	y	
css-pseudo-class-first-of-type	aol	ios	2019-10	y	
css-pseudo-class-first-of-type	aol	android	2019-10	y	
css-pseudo-class-first-of-type	yahoo	desktop-webmail	2019-10	y	
css-pseudo-class-first-of-type	yahoo	ios	2019-10	y	
css-pseudo-class-first-of-type	yahoo	android	2019-10	y	
css-pseudo-class-first-of-type	protonmail	desktop-webmail	2020-03	n	
css-pseudo-class-first-of-type	protonmail	ios	2020-03	n	
css-pseudo-class-first-of-type	protonmail	android	2020-03	y	
css-pseudo-class-first-of-type	hey	desktop-webmail	2020-06	y	
css-pseudo-class-first-of-type	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-first-of-type	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-first-of-type	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-first-of-type	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-first-of-type	gmx	desktop-webmail	2022-07	n	
css-pseudo-class-first-of-type	gmx	ios	2022-07	y	
css-pseudo-class-first-of-type	gmx	android	2022-07	y	
css-pseudo-class-first-of-type	web-de	desktop-webmail	2022-07	n	
css-pseudo-class-first-of-type	web-de	ios	2022-07	y	
css-pseudo-class-first-of-type	web-de	android	2022-07	y	
css-pseudo-class-first-of-type	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-first-of-type	ionos-1and1	android	2022-07	y	
css-pseudo-class-focus-visible	apple-mail	macos	2026-04	y	3
css-pseudo-class-focus-visible	apple-mail	ios	2026-04	u	
css-pseudo-class-focus-visible	gmail	desktop-webmail	2026-04	n	
css-pseudo-class-focus-visible	gmail	ios	2026-04	n	
css-pseudo-class-focus-visible	gmail	android	2026-04	n	
css-pseudo-class-focus-visible	gmail	mobile-webmail	2026-04	n	
css-pseudo-class-focus-visible	orange	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	orange	desktop-webmail	2021-03	u	
css-pseudo-class-focus-visible	orange	ios	2026-04	u	
css-pseudo-class-focus-visible	orange	android	2026-04	u	
css-pseudo-class-focus-visible	outlook	windows	2013	n	
css-pseudo-class-focus-visible	outlook	windows	2016	n	
css-pseudo-class-focus-visible	outlook	windows	2019	n	
css-pseudo-class-focus-visible	outlook	windows	2021	n	
css-pseudo-class-focus-visible	outlook	windows	2024	n	
css-pseudo-class-focus-visible	outlook	windows-mail	2026-04	u	
css-pseudo-class-focus-visible	outlook	macos	2026-04	a	1
css-pseudo-class-focus-visible	outlook	outlook-com	2026-04	a	1
css-pseudo-class-focus-visible	outlook	ios	2026-04	u	
css-pseudo-class-focus-visible	outlook	android	2026-04	a	1
css-pseudo-class-focus-visible	thunderbird	macos	2026-04	u	
css-pseudo-class-focus-visible	yahoo	desktop-webmail	2026-04	y	
css-pseudo-class-focus-visible	yahoo	ios	2026-04	u	
css-pseudo-class-focus-visible	yahoo	android	2026-04	y	
css-pseudo-class-focus-visible	aol	desktop-webmail	2026-04	y	
css-pseudo-class-focus-visible	aol	ios	2026-04	u	
css-pseudo-class-focus-visible	aol	android	2026-04	y	
css-pseudo-class-focus-visible	samsung-email	android	2026-04	y	2
css-pseudo-class-focus-visible	sfr	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	sfr	ios	2026-04	u	
css-pseudo-class-focus-visible	sfr	android	2026-04	u	
css-pseudo-class-focus-visible	protonmail	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	protonmail	ios	2026-04	u	
css-pseudo-class-focus-visible	protonmail	android	2026-04	u	
css-pseudo-class-focus-visible	hey	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	mail-ru	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	fastmail	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	laposte	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	gmx	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	gmx	ios	2026-04	u	
css-pseudo-class-focus-visible	gmx	android	2026-04	u	
css-pseudo-class-focus-visible	web-de	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	web-de	ios	2026-04	u	
css-pseudo-class-focus-visible	web-de	android	2026-04	u	
css-pseudo-class-focus-visible	ionos-1and1	desktop-webmail	2026-04	u	
css-pseudo-class-focus-visible	ionos-1and1	android	2026-04	u	
css-pseudo-class-focus-within	apple-mail	macos	2026-04	y	
css-pseudo-class-focus-within	apple-mail	ios	2026-04	u	
css-pseudo-class-focus-within	gmail	desktop-webmail	2026-04	n	
css-pseudo-class-focus-within	gmail	ios	2026-04	n	
css-pseudo-class-focus-within	gmail	android	2026-04	n	
css-pseudo-class-focus-within	gmail	mobile-webmail	2026-04	n	
css-pseudo-class-focus-within	orange	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	orange	desktop-webmail	2021-03	u	
css-pseudo-class-focus-within	orange	ios	2026-04	u	
css-pseudo-class-focus-within	orange	android	2026-04	u	
css-pseudo-class-focus-within	outlook	windows	2013	n	
css-pseudo-class-focus-within	outlook	windows	2016	n	
css-pseudo-class-focus-within	outlook	windows	2019	n	
css-pseudo-class-focus-within	outlook	windows	2021	n	
css-pseudo-class-focus-within	outlook	windows	2024	n	
css-pseudo-class-focus-within	outlook	windows-mail	2026-04	u	
css-pseudo-class-focus-within	outlook	macos	2026-04	a	1
css-pseudo-class-focus-within	outlook	outlook-com	2026-04	n	
css-pseudo-class-focus-within	outlook	ios	2026-04	u	
css-pseudo-class-focus-within	outlook	android	2026-04	a	1
css-pseudo-class-focus-within	thunderbird	macos	2026-04	u	
css-pseudo-class-focus-within	yahoo	desktop-webmail	2026-04	y	
css-pseudo-class-focus-within	yahoo	ios	2026-04	u	
css-pseudo-class-focus-within	yahoo	android	2026-04	y	
css-pseudo-class-focus-within	aol	desktop-webmail	2026-04	y	
css-pseudo-class-focus-within	aol	ios	2026-04	u	
css-pseudo-class-focus-within	aol	android	2026-04	y	
css-pseudo-class-focus-within	samsung-email	android	2026-04	y	
css-pseudo-class-focus-within	sfr	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	sfr	ios	2026-04	u	
css-pseudo-class-focus-within	sfr	android	2026-04	u	
css-pseudo-class-focus-within	protonmail	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	protonmail	ios	2026-04	u	
css-pseudo-class-focus-within	protonmail	android	2026-04	u	
css-pseudo-class-focus-within	hey	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	mail-ru	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	fastmail	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	laposte	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	gmx	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	gmx	ios	2026-04	u	
css-pseudo-class-focus-within	gmx	android	2026-04	u	
css-pseudo-class-focus-within	web-de	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	web-de	ios	2026-04	u	
css-pseudo-class-focus-within	web-de	android	2026-04	u	
css-pseudo-class-focus-within	ionos-1and1	desktop-webmail	2026-04	u	
css-pseudo-class-focus-within	ionos-1and1	android	2026-04	u	
css-pseudo-class-focus	apple-mail	macos	12.4	n	
css-pseudo-class-focus	apple-mail	macos	16	y	
css-pseudo-class-focus	apple-mail	ios	13.1	n	
css-pseudo-class-focus	gmail	desktop-webmail	2019-10	n	
css-pseudo-class-focus	gmail	ios	2019-10	n	
css-pseudo-class-focus	gmail	android	2019-10	n	
css-pseudo-class-focus	gmail	mobile-webmail	2020-02	n	
css-pseudo-class-focus	orange	desktop-webmail	2019-10	y	
css-pseudo-class-focus	orange	desktop-webmail	2021-03	y	
css-pseudo-class-focus	orange	ios	2019-10	n	
css-pseudo-class-focus	orange	android	2019-10	y	
css-pseudo-class-focus	outlook	windows	2007	n	
css-pseudo-class-focus	outlook	windows	2010	n	
css-pseudo-class-focus	outlook	windows	2013	n	
css-pseudo-class-focus	outlook	windows	2016	n	
css-pseudo-class-focus	outlook	windows	2019	n	
css-pseudo-class-focus	outlook	windows-mail	2019-10	n	
css-pseudo-class-focus	outlook	macos	2019-02	y	
css-pseudo-class-focus	outlook	macos	16.80	a	1
css-pseudo-class-focus	outlook	outlook-com	2019-10	a	1
css-pseudo-class-focus	outlook	outlook-com	2024-01	a	1
css-pseudo-class-focus	outlook	ios	2019-10	n	
css-pseudo-class-focus	outlook	android	2019-10	y	
css-pseudo-class-focus	thunderbird	macos	60.8	y	
css-pseudo-class-focus	yahoo	desktop-webmail	2019-02	y	
css-pseudo-class-focus	yahoo	ios	2019-02	y	
css-pseudo-class-focus	yahoo	android	2019-02	y	
css-pseudo-class-focus	aol	desktop-webmail	2019-02	y	
css-pseudo-class-focus	aol	ios	2019-02	n	
css-pseudo-class-focus	aol	android	2019-02	y	
css-pseudo-class-focus	samsung-email	android	6.0.04.6	y	
css-pseudo-class-focus	sfr	desktop-webmail	2020-01	y	
css-pseudo-class-focus	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-focus	sfr	ios	2020-01	n	
css-pseudo-class-focus	sfr	android	2020-01	n	
css-pseudo-class-focus	protonmail	desktop-webmail	2020-03	y	
css-pseudo-class-focus	protonmail	ios	2020-03	y	
css-pseudo-class-focus	protonmail	android	2020-03	y	
css-pseudo-class-focus	hey	desktop-webmail	2020-06	y	
css-pseudo-class-focus	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-focus	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-focus	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-focus	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-focus	gmx	desktop-webmail	2022-07	y	
css-pseudo-class-focus	gmx	ios	2022-07	y	
css-pseudo-class-focus	gmx	android	2022-07	n	
css-pseudo-class-focus	web-de	desktop-webmail	2022-07	y	
css-pseudo-class-focus	web-de	ios	2022-07	y	
css-pseudo-class-focus	web-de	android	2022-07	n	
css-pseudo-class-focus	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-focus	ionos-1and1	android	2022-07	n	
css-pseudo-class-has	apple-mail	macos	15.0	n	
css-pseudo-class-has	apple-mail	macos	16.0	y	
css-pseudo-class-has	apple-mail	ios	15.1	n	
css-pseudo-class-has	apple-mail	ios	15.4	y	
css-pseudo-class-has	gmail	desktop-webmail	2021-12	n	
css-pseudo-class-has	gmail	desktop-webmail	2023-09	n	
css-pseudo-class-has	gmail	ios	2021-12	n	
css-pseudo-class-has	gmail	ios	2023-09	n	
css-pseudo-class-has	gmail	android	2021-12	n	
css-pseudo-class-has	gmail	android	2023-09	n	
css-pseudo-class-has	gmail	mobile-webmail	2021-12	n	
css-pseudo-class-has	orange	desktop-webmail	2021-12	y	
css-pseudo-class-has	orange	ios	2021-12	n	
css-pseudo-class-has	orange	android	2021-12	n	
css-pseudo-class-has	outlook	windows	2007	n	
css-pseudo-class-has	outlook	windows	2010	n	
css-pseudo-class-has	outlook	windows	2013	n	
css-pseudo-class-has	outlook	windows	2016	n	
css-pseudo-class-has	outlook	windows	2019	n	
css-pseudo-class-has	outlook	windows-mail	2021-12	n	
css-pseudo-class-has	outlook	macos	16.56	n	
css-pseudo-class-has	outlook	macos	16.73	y	
css-pseudo-class-has	outlook	macos	16.80	n	
css-pseudo-class-has	outlook	outlook-com	2021-12	n	
css-pseudo-class-has	outlook	outlook-com	2023-09	n	
css-pseudo-class-has	outlook	outlook-com	2024-01	n	
css-pseudo-class-has	outlook	ios	2021-12	n	
css-pseudo-class-has	outlook	ios	2023-09	n	
css-pseudo-class-has	outlook	android	2021-12	n	
css-pseudo-class-has	samsung-email	android	6.0	n	
css-pseudo-class-has	samsung-email	android	6.1.82	y	
css-pseudo-class-has	sfr	desktop-webmail	2021-12	y	
css-pseudo-class-has	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-has	sfr	ios	2021-12	n	
css-pseudo-class-has	sfr	android	2021-12	n	
css-pseudo-class-has	thunderbird	macos	78.14	n	
css-pseudo-class-has	thunderbird	macos	115.2	n	
css-pseudo-class-has	aol	desktop-webmail	2021-12	n	1
css-pseudo-class-has	aol	ios	2021-12	n	
css-pseudo-class-has	aol	android	2021-12	n	
css-pseudo-class-has	yahoo	desktop-webmail	2021-12	n	1
css-pseudo-class-has	yahoo	desktop-webmail	2023-09	n	1
css-pseudo-class-has	yahoo	ios	2021-12	n	
css-pseudo-class-has	yahoo	ios	2023-09	n	
css-pseudo-class-has	yahoo	android	2021-12	n	
css-pseudo-class-has	yahoo	android	2023-09	n	
css-pseudo-class-has	protonmail	desktop-webmail	2021-12	n	2
css-pseudo-class-has	protonmail	desktop-webmail	2023-09	y	
css-pseudo-class-has	protonmail	ios	2021-12	n	
css-pseudo-class-has	protonmail	ios	2023-09	y	
css-pseudo-class-has	protonmail	android	2021-12	n	
css-pseudo-class-has	protonmail	android	2023-09	n	
css-pseudo-class-has	hey	desktop-webmail	2021-12	y	
css-pseudo-class-has	mail-ru	desktop-webmail	2021-12	n	
css-pseudo-class-has	mail-ru	desktop-webmail	2023-09	n	
css-pseudo-class-has	fastmail	desktop-webmail	2021-12	n	
css-pseudo-class-has	fastmail	desktop-webmail	2023-09	y	
css-pseudo-class-has	laposte	desktop-webmail	2021-12	y	
css-pseudo-class-has	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-has	gmx	desktop-webmail	2022-07	n	
css-pseudo-class-has	gmx	desktop-webmail	2023-09	n	
css-pseudo-class-has	gmx	ios	2022-07	y	
css-pseudo-class-has	gmx	android	2022-07	y	
css-pseudo-class-has	web-de	desktop-webmail	2022-07	n	
css-pseudo-class-has	web-de	ios	2022-07	y	
css-pseudo-class-has	web-de	android	2022-07	y	
css-pseudo-class-has	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-has	ionos-1and1	android	2022-07	y	
css-pseudo-class-hover	apple-mail	macos	12.4	y	
css-pseudo-class-hover	apple-mail	ios	12.1	y	
css-pseudo-class-hover	apple-mail	ios	13.1	y	
css-pseudo-class-hover	gmail	desktop-webmail	2019-10	y	
css-pseudo-class-hover	gmail	ios	2019-10	n	
css-pseudo-class-hover	gmail	android	2019-10	a	1
css-pseudo-class-hover	gmail	mobile-webmail	2020-02	n	
css-pseudo-class-hover	orange	desktop-webmail	2019-10	y	
css-pseudo-class-hover	orange	desktop-webmail	2021-03	y	
css-pseudo-class-hover	orange	ios	2019-10	y	
css-pseudo-class-hover	orange	android	2019-10	y	
css-pseudo-class-hover	outlook	windows	2007	n	
css-pseudo-class-hover	outlook	windows	2010	n	
css-pseudo-class-hover	outlook	windows	2013	n	
css-pseudo-class-hover	outlook	windows	2016	n	
css-pseudo-class-hover	outlook	windows	2019	n	
css-pseudo-class-hover	outlook	windows-mail	2019-10	n	
css-pseudo-class-hover	outlook	macos	2019-02	y	
css-pseudo-class-hover	outlook	macos	16.80	a	2
css-pseudo-class-hover	outlook	outlook-com	2019-10	a	2
css-pseudo-class-hover	outlook	outlook-com	2024-01	a	2
css-pseudo-class-hover	outlook	ios	2019-10	n	
css-pseudo-class-hover	outlook	android	2019-10	y	
css-pseudo-class-hover	thunderbird	macos	60.8	y	
css-pseudo-class-hover	yahoo	desktop-webmail	2019-02	y	
css-pseudo-class-hover	yahoo	ios	2019-02	y	
css-pseudo-class-hover	yahoo	android	2019-02	y	
css-pseudo-class-hover	aol	desktop-webmail	2019-02	y	
css-pseudo-class-hover	aol	ios	2019-02	n	
css-pseudo-class-hover	aol	android	2019-02	y	
css-pseudo-class-hover	samsung-email	android	5.0.10.2	y	
css-pseudo-class-hover	samsung-email	android	6.0.04.6	y	
css-pseudo-class-hover	sfr	desktop-webmail	2020-01	y	
css-pseudo-class-hover	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-hover	sfr	ios	2020-01	n	
css-pseudo-class-hover	sfr	android	2020-01	n	
css-pseudo-class-hover	protonmail	desktop-webmail	2020-03	y	
css-pseudo-class-hover	protonmail	ios	2020-03	y	
css-pseudo-class-hover	protonmail	android	2020-03	y	
css-pseudo-class-hover	hey	desktop-webmail	2020-06	y	
css-pseudo-class-hover	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-hover	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-hover	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-hover	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-hover	gmx	desktop-webmail	2022-07	n	
css-pseudo-class-hover	gmx	ios	2022-07	y	
css-pseudo-class-hover	gmx	android	2022-07	y	
css-pseudo-class-hover	web-de	desktop-webmail	2022-07	n	
css-pseudo-class-hover	web-de	ios	2022-07	y	
css-pseudo-class-hover	web-de	android	2022-07	y	
css-pseudo-class-hover	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-hover	ionos-1and1	android	2022-07	y	
css-pseudo-class-lang	apple-mail	macos	15	y	
css-pseudo-class-lang	apple-mail	ios	15	y	
css-pseudo-class-lang	gmail	desktop-webmail	2022-07	n	
css-pseudo-class-lang	gmail	ios	2022-07	n	
css-pseudo-class-lang	gmail	android	2022-07	n	
css-pseudo-class-lang	gmail	mobile-webmail	2022-07	n	
css-pseudo-class-lang	orange	desktop-webmail	2022-07	u	
css-pseudo-class-lang	orange	ios	2022-07	u	
css-pseudo-class-lang	orange	android	2022-07	u	
css-pseudo-class-lang	outlook	windows	2013	n	
css-pseudo-class-lang	outlook	windows	2016	n	
css-pseudo-class-lang	outlook	windows	2019	n	
css-pseudo-class-lang	outlook	windows	2021	n	
css-pseudo-class-lang	outlook	windows-mail	2022-07	n	
css-pseudo-class-lang	outlook	macos	16.56	y	
css-pseudo-class-lang	outlook	macos	16.80	n	
css-pseudo-class-lang	outlook	outlook-com	2022-07	n	
css-pseudo-class-lang	outlook	outlook-com	2024-01	n	
css-pseudo-class-lang	outlook	ios	2022-07	y	
css-pseudo-class-lang	outlook	android	2022-07	y	
css-pseudo-class-lang	samsung-email	android	10	y	
css-pseudo-class-lang	samsung-email	android	11	y	
css-pseudo-class-lang	sfr	desktop-webmail	2022-07	u	
css-pseudo-class-lang	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-lang	sfr	ios	2022-07	u	
css-pseudo-class-lang	sfr	android	2022-07	u	
css-pseudo-class-lang	thunderbird	macos	78.14	u	
css-pseudo-class-lang	aol	desktop-webmail	2022-07	n	
css-pseudo-class-lang	aol	ios	2022-07	n	
css-pseudo-class-lang	aol	android	2022-07	n	
css-pseudo-class-lang	yahoo	desktop-webmail	2022-07	n	
css-pseudo-class-lang	yahoo	ios	2022-07	n	
css-pseudo-class-lang	yahoo	android	2022-07	n	
css-pseudo-class-lang	protonmail	desktop-webmail	2022-07	y	
css-pseudo-class-lang	protonmail	ios	2022-07	y	
css-pseudo-class-lang	protonmail	android	2022-07	y	
css-pseudo-class-lang	hey	desktop-webmail	2022-07	u	
css-pseudo-class-lang	mail-ru	desktop-webmail	2022-07	n	
css-pseudo-class-lang	fastmail	desktop-webmail	2022-07	u	
css-pseudo-class-lang	laposte	desktop-webmail	2022-07	u	
css-pseudo-class-lang	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-last-child	apple-mail	macos	12.4	y	
css-pseudo-class-last-child	apple-mail	ios	13.1	y	
css-pseudo-class-last-child	gmail	desktop-webmail	2019-10	n	
css-pseudo-class-last-child	gmail	ios	2019-10	n	
css-pseudo-class-last-child	gmail	android	2019-10	n	
css-pseudo-class-last-child	gmail	mobile-webmail	2020-02	n	
css-pseudo-class-last-child	orange	desktop-webmail	2019-10	y	
css-pseudo-class-last-child	orange	desktop-webmail	2021-03	y	
css-pseudo-class-last-child	orange	ios	2019-10	y	
css-pseudo-class-last-child	orange	android	2019-10	y	
css-pseudo-class-last-child	outlook	windows	2003	n	
css-pseudo-class-last-child	outlook	windows	2007	n	
css-pseudo-class-last-child	outlook	windows	2010	n	
css-pseudo-class-last-child	outlook	windows	2013	n	
css-pseudo-class-last-child	outlook	windows	2016	n	
css-pseudo-class-last-child	outlook	windows	2019	n	
css-pseudo-class-last-child	outlook	windows-mail	2019-10	n	
css-pseudo-class-last-child	outlook	macos	2011	y	
css-pseudo-class-last-child	outlook	macos	2016	y	
css-pseudo-class-last-child	outlook	macos	16.80	a	1
css-pseudo-class-last-child	outlook	outlook-com	2019-10	a	1
css-pseudo-class-last-child	outlook	outlook-com	2024-01	a	1
css-pseudo-class-last-child	outlook	ios	2019-10	y	
css-pseudo-class-last-child	outlook	android	2019-10	y	
css-pseudo-class-last-child	samsung-email	android	6.0	y	
css-pseudo-class-last-child	sfr	desktop-webmail	2019-10	y	
css-pseudo-class-last-child	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-last-child	sfr	ios	2019-10	n	
css-pseudo-class-last-child	sfr	android	2019-10	n	
css-pseudo-class-last-child	thunderbird	macos	60.3	y	
css-pseudo-class-last-child	aol	desktop-webmail	2019-10	y	
css-pseudo-class-last-child	aol	ios	2019-10	y	
css-pseudo-class-last-child	aol	android	2019-10	y	
css-pseudo-class-last-child	yahoo	desktop-webmail	2019-10	y	
css-pseudo-class-last-child	yahoo	ios	2019-10	y	
css-pseudo-class-last-child	yahoo	android	2019-10	y	
css-pseudo-class-last-child	protonmail	desktop-webmail	2020-03	n	
css-pseudo-class-last-child	protonmail	ios	2020-03	n	
css-pseudo-class-last-child	protonmail	android	2020-03	y	
css-pseudo-class-last-child	hey	desktop-webmail	2020-06	y	
css-pseudo-class-last-child	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-last-child	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-last-child	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-last-child	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-last-child	gmx	desktop-webmail	2022-07	y	
css-pseudo-class-last-child	gmx	ios	2022-07	y	
css-pseudo-class-last-child	gmx	android	2022-07	y	
css-pseudo-class-last-child	web-de	desktop-webmail	2022-07	y	
css-pseudo-class-last-child	web-de	ios	2022-07	y	
css-pseudo-class-last-child	web-de	android	2022-07	y	
css-pseudo-class-last-child	ionos-1and1	desktop-webmail	2022-07	y	
css-pseudo-class-last-child	ionos-1and1	android	2022-07	y	
css-pseudo-class-last-of-type	apple-mail	macos	12.4	y	
css-pseudo-class-last-of-type	apple-mail	ios	13.1	y	
css-pseudo-class-last-of-type	gmail	desktop-webmail	2019-10	n	
css-pseudo-class-last-of-type	gmail	ios	2019-10	n	
css-pseudo-class-last-of-type	gmail	android	2019-10	n	
css-pseudo-class-last-of-type	gmail	mobile-webmail	2020-02	n	
css-pseudo-class-last-of-type	orange	desktop-webmail	2019-10	y	
css-pseudo-class-last-of-type	orange	desktop-webmail	2021-03	y	
css-pseudo-class-last-of-type	orange	ios	2019-10	y	
css-pseudo-class-last-of-type	orange	android	2019-10	y	
css-pseudo-class-last-of-type	outlook	windows	2003	n	
css-pseudo-class-last-of-type	outlook	windows	2007	n	
css-pseudo-class-last-of-type	outlook	windows	2010	n	
css-pseudo-class-last-of-type	outlook	windows	2013	n	
css-pseudo-class-last-of-type	outlook	windows	2016	n	
css-pseudo-class-last-of-type	outlook	windows	2019	n	
css-pseudo-class-last-of-type	outlook	windows-mail	2019-10	n	
css-pseudo-class-last-of-type	outlook	macos	2011	y	
css-pseudo-class-last-of-type	outlook	macos	2016	y	
css-pseudo-class-last-of-type	outlook	macos	16.80	a	1
css-pseudo-class-last-of-type	outlook	outlook-com	2019-10	a	1
css-pseudo-class-last-of-type	outlook	outlook-com	2024-01	a	1
css-pseudo-class-last-of-type	outlook	ios	2019-10	y	
css-pseudo-class-last-of-type	outlook	android	2019-10	y	
css-pseudo-class-last-of-type	samsung-email	android	6.0	y	
css-pseudo-class-last-of-type	sfr	desktop-webmail	2019-10	y	
css-pseudo-class-last-of-type	sfr	desktop-webmail	2025-07	n	
css-pseudo-class-last-of-type	sfr	ios	2019-10	n	
css-pseudo-class-last-of-type	sfr	android	2019-10	n	
css-pseudo-class-last-of-type	thunderbird	macos	60.3	y	
css-pseudo-class-last-of-type	aol	desktop-webmail	2019-10	y	
css-pseudo-class-last-of-type	aol	ios	2019-10	y	
css-pseudo-class-last-of-type	aol	android	2019-10	y	
css-pseudo-class-last-of-type	yahoo	desktop-webmail	2019-10	y	
css-pseudo-class-last-of-type	yahoo	ios	2019-10	y	
css-pseudo-class-last-of-type	yahoo	android	2019-10	y	
css-pseudo-class-last-of-type	protonmail	desktop-webmail	2020-03	n	
css-pseudo-class-last-of-type	protonmail	ios	2020-03	n	
css-pseudo-class-last-of-type	protonmail	android	2020-03	y	
css-pseudo-class-last-of-type	hey	desktop-webmail	2020-06	y	
css-pseudo-class-last-of-type	mail-ru	desktop-webmail	2020-10	n	
css-pseudo-class-last-of-type	fastmail	desktop-webmail	2021-07	y	
css-pseudo-class-last-of-type	laposte	desktop-webmail	2021-08	y	
css-pseudo-class-last-of-type	laposte	desktop-webmail	2025-07	n	
css-pseudo-class-last-of-type	gmx	desktop-webmail	2022-07	n	
